440,27.9,850.83
440,27.9,850.83
440,27.9,850.84
435,27.9,850.83
435,27.9,850.83
435,27.9,850.82
435,27.9,850.85
435,27.9,850.82
435,27.9,850.83
435,27.91,850.84
435,27.9,850.81
435,27.91,850.83
435,27.91,850.83
435,27.9,850.83
435,27.9,850.84
435,27.9,850.84
435,27.89,850.84
435,27.9,850.84
435,27.89,850.82
435,27.89,850.84
435,27.89,850.84
435,27.89,850.82
435,27.89,850.83
435,27.89,850.81
435,27.89,850.82
435,27.89,850.81
435,27.89,850.81
435,27.89,850.81
435,27.89,850.8
435,27.89,850.84
435,27.88,850.8
435,27.88,850.83
435,27.88,850.83
435,27.89,850.82
435,27.88,850.8
435,27.88,850.84
435,27.88,850.84
435,27.88,850.84
431,27.88,850.81
435,27.88,850.82
435,27.88,850.83
431,27.88,850.8
431,27.88,850.84
431,27.87,850.83
431,27.87,850.84
431,27.87,850.84
431,27.87,850.82
431,27.87,850.83
431,27.87,850.82
431,27.87,850.79
431,27.87,850.82
431,27.86,850.81
431,27.86,850.81
431,27.87,850.83
431,27.86,850.82
431,27.86,850.83
431,27.86,850.84
431,27.86,850.82
431,27.86,850.86
431,27.86,850.84
431,27.86,850.81
431,27.86,850.83
431,27.86,850.82
431,27.86,850.82
431,27.86,850.83
431,27.86,850.83
431,27.86,850.83
431,27.86,850.83
431,27.86,850.84
431,27.85,850.85
431,27.86,850.83
431,27.85,850.83
431,27.85,850.83
431,27.86,850.81
431,27.85,850.8
431,27.85,850.82
431,27.85,850.83
431,27.86,850.85
426,27.85,850.82
431,27.85,850.82
431,27.85,850.8
426,27.85,850.81
431,27.85,850.82
431,27.85,850.82
426,27.85,850.81
426,27.86,850.83
426,27.85,850.82
426,27.86,850.84
426,27.86,850.85
426,27.86,850.8
426,27.86,850.82
426,27.86,850.82
426,27.86,850.8
426,27.86,850.82
426,27.86,850.83
426,27.86,850.84
426,27.86,850.82
426,27.86,850.82
426,27.87,850.83
426,27.86,850.83
426,27.86,850.84
426,27.86,850.82
426,27.87,850.84
426,27.86,850.85
426,27.86,850.83
426,27.86,850.84
426,27.86,850.84
426,27.86,850.82
426,27.85,850.8
426,27.86,850.82
426,27.86,850.81
426,27.86,850.82
426,27.85,850.83
426,27.86,850.82
426,27.85,850.85
426,27.85,850.83
426,27.85,850.85
426,27.85,850.81
426,27.85,850.81
426,27.85,850.81
426,27.85,850.82
426,27.85,850.82
426,27.85,850.8
426,27.85,850.81
426,27.85,850.79
426,27.84,850.8
426,27.85,850.81
426,27.85,850.81
426,27.84,850.82
426,27.84,850.81
426,27.84,850.84
426,27.84,850.81
426,27.83,850.79
426,27.84,850.83
426,27.84,850.82
426,27.84,850.82
426,27.83,850.79
426,27.84,850.79
426,27.84,850.82
426,27.84,850.82
426,27.84,850.81
426,27.84,850.81
426,27.84,850.81
426,27.84,850.82
426,27.84,850.82
426,27.83,850.82
426,27.83,850.8
426,27.83,850.81
422,27.83,850.81
426,27.82,850.8
426,27.82,850.81
426,27.82,850.81
426,27.83,850.83
426,27.83,850.81
426,27.82,850.78
426,27.83,850.81
426,27.83,850.8
422,27.63,850.81
422,27.67,850.81
426,27.6,850.82
426,27.63,850.81
426,27.66,850.82
426,27.68,850.8
426,27.69,850.82
426,27.7,850.82
426,27.71,850.81
426,27.71,850.81
426,27.7,850.81
426,27.71,850.81
426,27.71,850.83
426,27.71,850.81
426,27.71,850.8
422,27.72,850.8
426,27.71,850.82
422,27.71,850.78
426,27.71,850.81
422,27.71,850.81
426,27.71,850.78
422,27.71,850.83
426,27.71,850.81
426,27.72,850.85
426,27.71,850.79
422,27.71,850.82
426,27.71,850.82
426,27.71,850.8
426,27.71,850.81
422,27.72,850.8
426,27.72,850.8
422,27.72,850.8
422,27.72,850.8
422,27.72,850.81
426,27.72,850.8
422,27.71,850.79
422,27.71,850.82
426,27.72,850.81
422,27.72,850.79
426,27.72,850.8
422,27.72,850.8
426,27.72,850.8
422,27.71,850.8
426,27.71,850.79
422,27.71,850.78
422,27.71,850.81
422,27.71,850.81
422,27.71,850.81
422,27.71,850.81
422,27.71,850.79
422,27.71,850.8
422,27.71,850.79
422,27.71,850.79
422,27.71,850.79
422,27.71,850.81
422,27.71,850.79
422,27.71,850.81
422,27.71,850.81
422,27.7,850.81
422,27.7,850.81
422,27.7,850.82
422,27.7,850.81
422,27.7,850.8
422,27.71,850.82
422,27.7,850.83
422,27.7,850.8
422,27.71,850.82
422,27.7,850.81
422,27.7,850.82
422,27.71,850.84
422,27.7,850.82
422,27.7,850.81
422,27.7,850.82
422,27.71,850.83
422,27.7,850.82
422,27.7,850.82
422,27.7,850.81
422,27.7,850.84
422,27.7,850.82
422,27.7,850.82
422,27.7,850.82
422,27.7,850.81
422,27.7,850.82
422,27.7,850.84
422,27.7,850.8
422,27.7,850.82
422,27.7,850.83
422,27.7,850.82
422,27.7,850.8
422,27.7,850.82
422,27.7,850.82
422,27.7,850.8
422,27.7,850.81
422,27.7,850.81
422,27.71,850.8
422,27.71,850.82
422,27.71,850.8
422,27.71,850.82
422,27.71,850.8
422,27.71,850.8
422,27.71,850.84
422,27.71,850.83
422,27.71,850.8
422,27.71,850.79
422,27.7,850.79
422,27.7,850.79
422,27.7,850.8
422,27.7,850.8
422,27.7,850.8
422,27.7,850.84
422,27.7,850.82
422,27.7,850.79
422,27.69,850.75
422,27.69,850.81
422,27.7,850.81
422,27.69,850.81
422,27.69,850.78
422,27.69,850.82
422,27.69,850.81
422,27.69,850.8
422,27.69,850.81
422,27.69,850.79
422,27.69,850.79
422,27.7,850.82
422,27.7,850.82
422,27.7,850.8
422,27.69,850.79
422,27.69,850.82
422,27.7,850.81
422,27.7,850.79
422,27.69,850.79
422,27.7,850.82
422,27.7,850.8
422,27.69,850.81
422,27.69,850.81
422,27.69,850.8
422,27.7,850.83
422,27.69,850.82
422,27.7,850.82
422,27.7,850.82
422,27.69,850.81
422,27.69,850.78
422,27.69,850.78
422,27.69,850.8
422,27.69,850.8
422,27.69,850.81
422,27.68,850.83
422,27.68,850.8
422,27.68,850.81
422,27.68,850.78
422,27.68,850.8
422,27.68,850.81
422,27.68,850.82
422,27.68,850.82
422,27.67,850.8
422,27.68,850.81
422,27.68,850.8
422,27.68,850.8
422,27.67,850.81
422,27.67,850.82
422,27.67,850.83
422,27.67,850.83
422,27.67,850.8
422,27.67,850.78
422,27.67,850.78
422,27.67,850.79
422,27.67,850.8
422,27.67,850.81
422,27.67,850.82
422,27.67,850.8
417,27.66,850.82
422,27.66,850.81
422,27.66,850.8
422,27.66,850.8
422,27.66,850.81
422,27.66,850.81
422,27.65,850.82
422,27.66,850.8
422,27.65,850.78
422,27.65,850.79
422,27.65,850.82
422,27.65,850.8
422,27.65,850.79
422,27.66,850.8
422,27.66,850.8
422,27.65,850.79
422,27.65,850.76
422,27.66,850.81
422,27.65,850.81
422,27.66,850.79
422,27.65,850.77
417,27.66,850.81
422,27.66,850.8
417,27.65,850.77
422,27.66,850.78
422,27.66,850.78
417,27.66,850.81
417,27.66,850.79
417,27.66,850.8
417,27.66,850.78
417,27.66,850.79
417,27.65,850.77
417,27.65,850.78
417,27.65,850.78
417,27.66,850.79
417,27.66,850.8
417,27.65,850.79
417,27.65,850.77
422,27.65,850.8
417,27.66,850.8
422,27.65,850.78
422,27.65,850.77
417,27.65,850.78
417,27.65,850.78
417,27.65,850.76
417,27.65,850.76
417,27.66,850.79
422,27.66,850.78
417,27.66,850.79
422,27.66,850.79
417,27.66,850.79
417,27.66,850.78
417,27.66,850.82
417,27.66,850.79
417,27.66,850.78
417,27.66,850.78
422,27.66,850.79
417,27.66,850.8
417,27.66,850.8
417,27.66,850.78
417,27.66,850.79
417,27.66,850.8
417,27.66,850.79
417,27.66,850.82
417,27.66,850.78
417,27.66,850.77
417,27.66,850.8
417,27.66,850.77
417,27.66,850.8
417,27.66,850.8
417,27.66,850.78
417,27.66,850.79
417,27.66,850.8
417,27.66,850.79
417,27.66,850.79
417,27.66,850.78
417,27.66,850.81
417,27.66,850.81
417,27.66,850.8
417,27.65,850.79
417,27.65,850.78
417,27.65,850.77
417,27.65,850.79
417,27.65,850.77
417,27.64,850.76
417,27.65,850.8
417,27.64,850.78
417,27.65,850.76
417,27.65,850.8
417,27.65,850.79
417,27.65,850.79
417,27.65,850.79
417,27.65,850.8
417,27.65,850.79
417,27.65,850.79
417,27.65,850.8
417,27.64,850.81
417,27.65,850.77
417,27.65,850.79
417,27.65,850.8
417,27.65,850.77
417,27.65,850.82
417,27.65,850.79
417,27.65,850.79
417,27.65,850.81
417,27.65,850.82
417,27.65,850.8
417,27.65,850.78
417,27.65,850.79
417,27.66,850.8
417,27.65,850.77
417,27.65,850.79
417,27.65,850.8
417,27.65,850.79
417,27.65,850.84
417,27.65,850.82
417,27.66,850.79
417,27.65,850.78
417,27.65,850.79
417,27.65,850.8
417,27.65,850.8
417,27.65,850.81
417,27.64,850.77
417,27.64,850.79
417,27.64,850.82
417,27.64,850.79
417,27.64,850.81
417,27.64,850.81
417,27.64,850.79
417,27.64,850.81
417,27.64,850.8
417,27.64,850.79
417,27.64,850.8
417,27.64,850.81
417,27.65,850.78
417,27.64,850.79
417,27.64,850.78
417,27.64,850.8
417,27.64,850.81
417,27.64,850.81
417,27.64,850.83
417,27.64,850.8
417,27.64,850.81
417,27.64,850.79
417,27.64,850.81
417,27.64,850.79
417,27.63,850.8
417,27.63,850.81
417,27.63,850.78
417,27.63,850.79
417,27.63,850.81
417,27.62,850.79
417,27.62,850.82
417,27.62,850.79
417,27.62,850.8
417,27.62,850.81
417,27.61,850.82
417,27.61,850.8
417,27.61,850.79
417,27.61,850.81
417,27.61,850.8
417,27.61,850.79
417,27.61,850.8
417,27.61,850.81
417,27.61,850.81
417,27.61,850.8
417,27.62,850.82
417,27.61,850.8
417,27.62,850.81
417,27.62,850.81
417,27.62,850.81
417,27.62,850.81
417,27.62,850.79
417,27.62,850.8
417,27.62,850.81
417,27.62,850.79
417,27.62,850.8
417,27.62,850.8
417,27.62,850.81
417,27.63,850.83
417,27.62,850.82
417,27.62,850.8
417,27.62,850.81
417,27.62,850.79
417,27.62,850.79
417,27.62,850.79
417,27.62,850.82
417,27.62,850.8
417,27.62,850.81
417,27.62,850.82
417,27.63,850.8
417,27.63,850.8
417,27.62,850.77
417,27.62,850.83
417,27.62,850.79
417,27.63,850.78
417,27.63,850.78
417,27.62,850.79
417,27.62,850.8
417,27.62,850.78
417,27.62,850.8
417,27.62,850.8
417,27.62,850.8
417,27.61,850.78
417,27.62,850.8
417,27.61,850.81
417,27.62,850.77
417,27.62,850.82
417,27.62,850.79
417,27.62,850.8
417,27.62,850.8
417,27.61,850.8
417,27.61,850.78
417,27.61,850.79
417,27.61,850.8
417,27.61,850.8
417,27.61,850.79
417,27.61,850.79
417,27.61,850.8
417,27.6,850.78
417,27.61,850.82
417,27.6,850.78
417,27.6,850.78
417,27.6,850.77
417,27.6,850.79
417,27.6,850.8
417,27.6,850.78
417,27.6,850.79
417,27.6,850.78
417,27.61,850.77
417,27.6,850.77
417,27.61,850.78
417,27.61,850.81
417,27.6,850.77
417,27.61,850.8
417,27.61,850.78
417,27.61,850.78
417,27.61,850.78
417,27.61,850.79
417,27.61,850.78
417,27.61,850.77
417,27.61,850.79
417,27.61,850.79
417,27.61,850.78
417,27.61,850.74
417,27.61,850.77
417,27.61,850.76
417,27.6,850.78
417,27.6,850.8
417,27.6,850.79
417,27.6,850.78
417,27.59,850.79
417,27.59,850.78
417,27.59,850.81
417,27.59,850.78
417,27.58,850.78
417,27.59,850.78
417,27.59,850.78
417,27.58,850.78
417,27.59,850.8
417,27.59,850.81
417,27.59,850.77
417,27.59,850.81
417,27.59,850.79
417,27.59,850.81
417,27.58,850.8
417,27.58,850.81
417,27.59,850.8
417,27.58,850.8
417,27.58,850.77
417,27.58,850.81
417,27.58,850.79
417,27.58,850.81
417,27.58,850.81
417,27.58,850.78
417,27.58,850.8
417,27.58,850.8
417,27.58,850.8
417,27.58,850.81
417,27.58,850.81
417,27.58,850.79
417,27.58,850.8
417,27.57,850.8
417,27.57,850.79
417,27.58,850.78
417,27.58,850.76
417,27.58,850.79
417,27.58,850.79
417,27.57,850.77
417,27.58,850.78
417,27.57,850.78
417,27.57,850.79
417,27.57,850.77
417,27.57,850.77
417,27.57,850.78
417,27.56,850.76
417,27.56,850.76
417,27.57,850.77
417,27.56,850.79
417,27.56,850.8
417,27.56,850.78
417,27.56,850.76
417,27.56,850.78
417,27.56,850.8
417,27.56,850.78
417,27.56,850.79
417,27.56,850.81
417,27.56,850.78
417,27.55,850.76
417,27.55,850.77
417,27.55,850.77
417,27.55,850.78
417,27.56,850.78
417,27.56,850.8
417,27.56,850.78
417,27.55,850.78
417,27.56,850.78
417,27.55,850.77
417,27.55,850.78
417,27.55,850.77
417,27.55,850.78
417,27.54,850.82
417,27.54,850.79
417,27.54,850.77
417,27.54,850.78
417,27.55,850.78
417,27.55,850.78
417,27.54,850.79
417,27.54,850.78
417,27.54,850.79
417,27.54,850.78
417,27.54,850.76
417,27.54,850.75
417,27.54,850.76
417,27.54,850.77
417,27.54,850.76
417,27.54,850.78
417,27.54,850.79
417,27.54,850.77
417,27.54,850.77
417,27.54,850.78
417,27.54,850.79
417,27.54,850.79
417,27.54,850.78
417,27.55,850.78
417,27.54,850.77
417,27.54,850.8
417,27.54,850.76
417,27.54,850.78
417,27.53,850.8
417,27.53,850.79
417,27.54,850.79
417,27.53,850.78
417,27.53,850.8
417,27.54,850.79
417,27.53,850.79
417,27.53,850.76
417,27.53,850.77
417,27.53,850.81
417,27.53,850.79
417,27.53,850.81
417,27.53,850.79
417,27.53,850.77
417,27.53,850.79
417,27.53,850.79
417,27.53,850.78
417,27.52,850.81
417,27.51,850.81
417,27.52,850.79
417,27.52,850.79
417,27.52,850.76
417,27.52,850.79
417,27.51,850.77
417,27.52,850.79
417,27.52,850.77
417,27.52,850.8
417,27.51,850.79
417,27.52,850.78
417,27.52,850.77
417,27.52,850.76
417,27.52,850.75
417,27.52,850.76
417,27.52,850.78
417,27.52,850.81
417,27.52,850.78
417,27.52,850.8
417,27.52,850.81
417,27.51,850.8
417,27.51,850.77
417,27.51,850.77
417,27.51,850.79
417,27.51,850.79
417,27.51,850.77
417,27.51,850.79
417,27.5,850.77
417,27.51,850.8
417,27.51,850.77
417,27.51,850.78
417,27.51,850.8
417,27.51,850.8
417,27.51,850.77
417,27.51,850.8
417,27.51,850.79
417,27.51,850.79
417,27.51,850.76
417,27.5,850.77
417,27.5,850.78
417,27.5,850.78
417,27.5,850.77
417,27.5,850.78
417,27.5,850.79
417,27.5,850.79
417,27.5,850.78
417,27.5,850.78
417,27.5,850.75
417,27.5,850.78
417,27.5,850.78
417,27.5,850.76
417,27.5,850.78
417,27.5,850.78
417,27.5,850.81
417,27.5,850.79
417,27.5,850.78
417,27.5,850.77
417,27.5,850.78
417,27.5,850.78
417,27.5,850.8
417,27.5,850.8
417,27.51,850.78
417,27.51,850.77
417,27.5,850.78
417,27.5,850.78
417,27.5,850.74
417,27.5,850.74
417,27.5,850.74
417,27.5,850.78
417,27.51,850.77
417,27.5,850.76
417,27.51,850.79
417,27.5,850.79
417,27.5,850.78
417,27.51,850.77
417,27.5,850.78
417,27.5,850.8
417,27.5,850.78
417,27.51,850.8
417,27.5,850.78
417,27.49,850.8
417,27.49,850.77
417,27.49,850.8
417,27.49,850.8
417,27.49,850.77
417,27.49,850.77
417,27.49,850.79
417,27.48,850.76
417,27.49,850.79
413,27.49,850.77
417,27.49,850.76
417,27.49,850.79
417,27.49,850.76
417,27.49,850.78
417,27.49,850.74
417,27.48,850.74
417,27.48,850.76
417,27.48,850.78
417,27.48,850.76
413,27.48,850.77
413,27.48,850.74
417,27.48,850.76
417,27.48,850.78
413,27.48,850.78
417,27.47,850.77
417,27.47,850.76
417,27.47,850.77
417,27.47,850.78
417,27.47,850.79
417,27.46,850.76
417,27.47,850.78
417,27.46,850.77
417,27.46,850.76
417,27.46,850.77
417,27.46,850.78
417,27.45,850.75
417,27.45,850.74
417,27.45,850.76
417,27.45,850.79
417,27.45,850.77
417,27.45,850.77
417,27.45,850.78
417,27.45,850.77
417,27.45,850.75
417,27.45,850.77
417,27.45,850.76
417,27.45,850.76
417,27.45,850.78
417,27.45,850.79
417,27.45,850.77
417,27.44,850.79
417,27.45,850.78
417,27.44,850.76
417,27.44,850.76
417,27.44,850.77
417,27.44,850.79
417,27.44,850.77
417,27.44,850.78
417,27.44,850.77
417,27.44,850.78
417,27.44,850.77
417,27.44,850.78
417,27.44,850.77
417,27.44,850.78
417,27.44,850.78
417,27.44,850.79
417,27.44,850.76
417,27.44,850.78
417,27.44,850.77
417,27.44,850.76
417,27.44,850.77
417,27.43,850.76
417,27.44,850.78
417,27.44,850.78
417,27.44,850.78
417,27.44,850.79
417,27.44,850.79
417,27.43,850.78
417,27.43,850.76
417,27.44,850.78
417,27.44,850.79
417,27.43,850.76
422,27.44,850.77
417,27.44,850.78
417,27.43,850.77
422,27.43,850.76
417,27.43,850.77
417,27.44,850.77
417,27.44,850.78
417,27.44,850.78
417,27.43,850.78
417,27.43,850.76
417,27.43,850.78
417,27.43,850.74
417,27.43,850.78
417,27.43,850.77
417,27.43,850.78
422,27.43,850.78
417,27.43,850.8
417,27.44,850.8
417,27.44,850.77
417,27.43,850.81
417,27.43,850.78
422,27.43,850.77
422,27.43,850.79
422,27.43,850.74
417,27.43,850.75
417,27.43,850.76
417,27.43,850.76
417,27.43,850.76
417,27.43,850.78
417,27.43,850.78
417,27.43,850.74
417,27.43,850.77
417,27.43,850.77
417,27.43,850.78
417,27.43,850.79
417,27.43,850.78
417,27.43,850.78
422,27.42,850.75
422,27.43,850.79
422,27.43,850.76
417,27.43,850.79
422,27.42,850.76
417,27.43,850.78
417,27.43,850.78
417,27.43,850.77
422,27.42,850.76
422,27.43,850.76
422,27.43,850.76
417,27.42,850.75
417,27.42,850.76
422,27.42,850.77
417,27.42,850.76
417,27.42,850.78
417,27.42,850.75
417,27.42,850.76
422,27.42,850.75
417,27.42,850.77
417,27.42,850.78
417,27.41,850.73
417,27.42,850.77
417,27.42,850.8
417,27.42,850.78
417,27.42,850.79
417,27.42,850.73
417,27.42,850.78
417,27.42,850.79
417,27.42,850.75
417,27.42,850.79
417,27.42,850.78
417,27.41,850.76
417,27.42,850.77
422,27.42,850.77
417,27.41,850.76
417,27.42,850.75
417,27.42,850.77
417,27.42,850.78
417,27.41,850.77
417,27.42,850.79
417,27.41,850.78
422,27.41,850.8
422,27.41,850.77
417,27.42,850.74
417,27.41,850.78
417,27.41,850.8
417,27.41,850.77
417,27.41,850.77
417,27.41,850.75
417,27.41,850.78
417,27.41,850.77
417,27.41,850.79
417,27.41,850.78
417,27.41,850.78
417,27.41,850.77
417,27.4,850.76
417,27.4,850.76
417,27.4,850.77
417,27.4,850.76
417,27.4,850.77
422,27.4,850.76
417,27.4,850.77
417,27.4,850.77
417,27.39,850.75
417,27.39,850.75
417,27.39,850.77
417,27.39,850.76
417,27.39,850.78
417,27.39,850.76
417,27.39,850.78
417,27.39,850.78
417,27.39,850.77
417,27.39,850.76
417,27.39,850.75
417,27.39,850.74
417,27.39,850.75
417,27.39,850.76
417,27.39,850.76
417,27.39,850.75
417,27.39,850.74
417,27.39,850.75
417,27.39,850.76
417,27.39,850.77
417,27.39,850.78
417,27.38,850.74
417,27.39,850.72
417,27.39,850.76
417,27.39,850.76
417,27.39,850.74
417,27.39,850.75
417,27.39,850.77
417,27.39,850.74
417,27.39,850.74
417,27.39,850.74
417,27.39,850.76
417,27.39,850.76
417,27.39,850.76
417,27.39,850.75
417,27.39,850.76
417,27.39,850.76
417,27.39,850.75
417,27.38,850.75
417,27.39,850.74
417,27.39,850.76
417,27.39,850.74
417,27.39,850.75
417,27.39,850.74
417,27.39,850.77
417,27.39,850.75
417,27.39,850.76
417,27.39,850.75
417,27.39,850.76
417,27.39,850.72
417,27.39,850.76
417,27.39,850.79
417,27.39,850.76
417,27.39,850.76
417,27.39,850.77
417,27.39,850.76
417,27.39,850.78
417,27.39,850.76
417,27.39,850.76
417,27.39,850.77
417,27.39,850.77
417,27.39,850.76
417,27.39,850.74
417,27.39,850.74
417,27.38,850.75
417,27.38,850.76
417,27.38,850.76
417,27.39,850.77
417,27.38,850.75
417,27.38,850.78
417,27.38,850.78
417,27.38,850.78
417,27.39,850.76
417,27.38,850.76
417,27.39,850.77
417,27.38,850.75
417,27.39,850.75
417,27.38,850.75
417,27.39,850.77
417,27.39,850.75
417,27.38,850.75
417,27.38,850.75
417,27.38,850.76
417,27.38,850.77
417,27.38,850.78
417,27.38,850.77
417,27.38,850.76
417,27.38,850.75
417,27.38,850.78
417,27.38,850.78
417,27.38,850.76
417,27.38,850.76
417,27.38,850.78
417,27.38,850.76
417,27.37,850.75
417,27.38,850.75
417,27.38,850.73
417,27.37,850.75
417,27.38,850.75
417,27.38,850.76
417,27.38,850.77
417,27.38,850.75
417,27.38,850.78
417,27.38,850.77
417,27.38,850.78
417,27.38,850.78
417,27.38,850.78
417,27.38,850.76
417,27.38,850.75
417,27.38,850.78
417,27.38,850.76
417,27.38,850.78
417,27.38,850.75
417,27.38,850.76
417,27.37,850.75
417,27.38,850.74
417,27.38,850.78
417,27.38,850.76
417,27.38,850.77
417,27.38,850.76
417,27.37,850.76
417,27.38,850.78
417,27.37,850.76
417,27.37,850.76
417,27.38,850.77
417,27.37,850.74
417,27.37,850.75
417,27.37,850.75
417,27.37,850.76
417,27.37,850.76
417,27.37,850.78
417,27.37,850.77
417,27.37,850.76
417,27.36,850.75
417,27.37,850.76
417,27.36,850.75
417,27.36,850.73
417,27.36,850.77
417,27.36,850.74
417,27.36,850.76
417,27.36,850.75
417,27.36,850.76
417,27.36,850.76
417,27.36,850.77
417,27.36,850.75
417,27.36,850.74
417,27.36,850.74
417,27.36,850.75
417,27.36,850.77
417,27.36,850.75
417,27.35,850.73
417,27.35,850.75
417,27.36,850.75
417,27.36,850.76
417,27.35,850.76
417,27.35,850.74
417,27.35,850.76
417,27.35,850.76
417,27.35,850.74
417,27.35,850.74
417,27.35,850.77
417,27.35,850.77
417,27.35,850.76
417,27.35,850.78
417,27.35,850.79
